name,year,competition_category,winner,url,summary,countries,languages,genre,metascore
Born on the Fourth of July,1989,DIRECTING,TRUE,https://www.metacritic.com/movie/born-on-the-fourth-of-july/details,"Based on a true story, the film follows the young Ron Kovic from a zealous teen who eagerly volunteers for the Vietnam War, to an embittered veteran paralyzed from the mid-chest down. Deeply in love with his country, Kovic returned to an environment vastly different from the one he left, and struggled before emerging as a brave new voice for the disenchanted. (Universal Studios)
",['USA'],"['English', 'Spanish']","['Biography', 'Drama', 'War']",75
Crimes and Misdemeanors,1989,DIRECTING,FALSE,https://www.metacritic.com/movie/crimes-and-misdemeanors/details,The film's title indicates the themes of two separate stories: 1) a renowned opthalmologist is desperate to cut off an adulterous relationship...which ends up in murder; and 2) an ethically frustrated documentary filmmaker woos an attractive television producer while making a film about her insufferably self-centered boss. [MGM],['USA'],['English'],"['Drama', 'Comedy']",77
Dead Poets Society,1989,DIRECTING,FALSE,https://www.metacritic.com/movie/dead-poets-society/details,"Robin Williams stars as John Keating, an unconventional teacher at a conservative New England prep school who inspires his students and encourages them with the rallying call ""carpe diem"" (seize the day).",['USA'],['English'],['Drama'],79
Henry V,1989,DIRECTING,FALSE,https://www.metacritic.com/movie/henry-v/details,The English king invades France and wins the Battle of Agincourt during the Hundred Years' War in Kenneth Branagh's adaptation of William Shakespeare's Henry V.,['UK'],"['English', 'French']","['Action', 'Drama', 'History', 'Romance', 'War']",83
My Left Foot,1989,DIRECTING,FALSE,https://www.metacritic.com/movie/my-left-foot/details,"True story of cerebral palsied Christy Brown, who overcame his illness and poverty to become an accomplished artist, poet and writer. ","['UK', 'Ireland']",['English'],"['Biography', 'Drama']",97
Cinema Paradiso,1989,FOREIGN LANGUAGE FILM,TRUE,https://www.metacritic.com/movie/cinema-paradiso/details,"Set in an Italian village, Salvatore finds himself enchanted by the flickering images at the Cinema Paradiso, yearning for the secret of the cinema’s magic. When the projectionist, Alfredo, agrees to reveal the mysteries of moviemaking, a deep friendship is born. The day comes for Salvatore to leave the village and pursue his dream of making movies of his own. Thirty years later he receives a message that beckons him back home to a secret and beautiful discovery that awaits him. [Miramax]","['France', 'Italy']","['English', 'Italian', 'Portuguese']","['Drama', 'Comedy', 'Romance']",80
Driving Miss Daisy,1989,BEST PICTURE,TRUE,https://www.metacritic.com/movie/driving-miss-daisy/details,This adaptation of Alfred Uhry's Pulitzer Prize-winning play looks at the 25-year relationship between an elderly Jewish woman and her African-American chauffeur.,['USA'],"['English', 'Hebrew']","['Drama', 'Comedy']",81
Field of Dreams,1989,BEST PICTURE,FALSE,https://www.metacritic.com/movie/field-of-dreams/details,"""If you build it, he will come."" With thes words, Iowa farmer Ray Kinsella (Costner) is inspired by a voice he can't ignore to pursue a dream he can hardly believe. Supported by his wife Annie (Madigan), Ray begins the quest by turning his ordinary cornfield into a place where dreams can come true. Along the way he meets reclusive activist Terence Mann (Jones), the mysterious ""Doc"" Graham (Lancaster), and even the legendary ""Shoeless Joe"" Jackson (Liotta). (Universal)",['USA'],['English'],"['Drama', 'Sport', 'Fantasy', 'Family']",57
Dances with Wolves,1990,DIRECTING,TRUE,https://www.metacritic.com/movie/dances-with-wolves/details,"Rewarded for his heroism in the Civil War, Lt. Dunbar (Costner) wants to see the American frontier before it is gone. He is assigned to an adandoned fort, where a sioux tribe is his only neighbor. Overcoming the language barrier and their mutual fear and distrust, Dunbar and the proud Indians gradually become friends. Eventually, he falls in love with the beautiful Stands With a Fist (McDonnell), a white woman raised by the tribe. (MGM)","['USA', 'UK']","['English', 'Sioux', 'Pawnee']","['Adventure', 'Drama', 'Western']",72
Goodfellas,1990,DIRECTING,FALSE,https://www.metacritic.com/movie/goodfellas/details,"Based on the bestselling book ""Wiseguy"" by Nicholas Pileggi, Scorsese's film profiles nearly 30 years of mob life in New York City.",['USA'],"['English', 'Italian']","['Biography', 'Drama', 'Crime']",90
The Grifters,1990,DIRECTING,FALSE,https://www.metacritic.com/movie/the-grifters/details,"When small-time cheat Roy Dillon (Cusack) winds up in the hospital following an unsuccessful scam, it sets up a confrontation between his estranged mother Lilly (Huston) and sexy girlfriend Myra (Bening). Both Lilly and Myra are ruthless confidence artists playing the con game in a league far above Roy ... and always looking for their next victim. The question soon becomes who's conning who as Roy finds himself caught in a complicated web of passion and mistrust. (Miramax)",['USA'],['English'],"['Drama', 'Thriller', 'Crime']",86
Reversal of Fortune,1990,DIRECTING,FALSE,https://www.metacritic.com/movie/reversal-of-fortune/details,"Jeremy Irons plays socialite Claus von Bulow, seeking legal exoneration in the most sensational attempted murder scandal of the 1980s. (Warner Bros.)","['USA', 'Japan', 'UK']",['English'],"['Drama', 'Mystery']",93
Cyrano de Bergerac,1990,FOREIGN LANGUAGE FILM,FALSE,https://www.metacritic.com/movie/cyrano-de-bergerac/details,"Embarrassed by his large nose, a romantic poet/soldier romances his cousin by proxy.",['FR'],['French'],"['Drama', 'History', 'Comedy', 'Romance']",79
Awakenings,1990,BEST PICTURE,FALSE,https://www.metacritic.com/movie/awakenings/details,"By opening one man's eyes to the world... he opened his own.  A true story of a maverick doctor and the patients whose lives he changes. Dr. Malcolm Sayer, a shy research physician who uses an experimental drug to ""awaken"" the catatonic victims of a rare disease beginning with Leonard, the first patient to receive the controversial treatment. His awakening, filled with awe and enthusiasm, proves a rebirth for Sayer too, as the exuberant patient reveals life's simple but unutterably sweet pleasures to the introverted doctor. Encouraged by Leonard's stunning recovery, Sayer administers the drug to the other patients. The story of their friendship during this emotional journey is a testament to both the tenderness of the human heart and the strength of the human soul. (Sony Pictures)",['USA'],['English'],['Drama'],74
Boyz n the Hood,1991,DIRECTING,FALSE,https://www.metacritic.com/movie/boyz-n-the-hood/details,"Tre Styles (Cuba Gooding Jr.), is a teen caught between the steady, forceful guidance of his father, Furious (Laurence Fishburne), and the inescapable violence of his South Central Los Angeles neighborhood.",['USA'],['English'],"['Drama', 'Crime']",76
Bugsy,1991,DIRECTING,FALSE,https://www.metacritic.com/movie/bugsy/details,"The story of how Benjamin ""Bugsy"" Siegel started Las Vegas.",['US'],['English'],"['Biography', 'Drama', 'Crime']",80
JFK,1991,DIRECTING,FALSE,https://www.metacritic.com/movie/jfk/details,"Jim Garrison, a New Orleans district attorney, discovers there's more to the Kennedy assassination than the official story.","['USA', 'France']","['English', 'Spanish']","['Biography', 'Drama', 'History', 'Mystery', 'Thriller', 'Crime']",72
The Silence of the Lambs,1991,DIRECTING,TRUE,https://www.metacritic.com/movie/the-silence-of-the-lambs/details,"In pursuit of one serial killer, ambitious FBI student Clarice Starling (Foster) is forced to enlist the aid of another notorious killer, the incarcerated ex-psychiatrist known as ""Hannibal the Cannibal"" Lecter (Hopkins). ",['USA'],['English'],"['Thriller', 'Crime']",85
The Prince of Tides,1991,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-prince-of-tides/details,A troubled man talks to his suicidal sister's psychiatrist about their family history and falls in love with her in the process.,['USA'],['English'],"['Drama', 'Romance']",65
The Crying Game,1992,DIRECTING,FALSE,https://www.metacritic.com/movie/the-crying-game/details,A psychological thriller centering on the kidnapping of a British soldier by the IRA.,"['Japan', 'UK']",['English'],"['Thriller', 'Romance', 'Crime']",90
Howards End,1992,DIRECTING,FALSE,https://www.metacritic.com/movie/howards-end/details,Merchant Ivory's adaptation of E.M. Forster's story of two unmarried sisters who befriend a poor young clerk and unwittingly ruin his life.,"['Japan', 'UK']","['English', 'German']","['Drama', 'Romance']",89
The Player,1992,DIRECTING,FALSE,https://www.metacritic.com/movie/the-player/details,"A Hollywood studio executive (Tim Robbins) with a shaky moral compass finds himself caught up in a criminal situation that would be right at home in one of his movie projects, in this biting industry satire from Robert Altman. Mixing elements of film noir with sly insider comedy, The Player, based on a novel by Michael Tolkin, functions as both a nifty stylish murder story and a commentary on its own making, and it is stocked with a heroic supporting cast (Peter Gallagher, Whoopi Goldberg, Greta Scacchi, Dean Stockwell, Fred Ward) and a lineup of star cameos that make for an astonishing Hollywood who’s who. This complexly woven grand entertainment (which kicks off with one of American cinema’s most audacious and acclaimed opening shots) was the film that marked Altman’s triumphant commercial comeback in the early 1990s.",['USA'],['English'],"['Drama', 'Mystery', 'Thriller', 'Comedy', 'Romance', 'Crime']",86
Scent of a Woman,1992,DIRECTING,FALSE,https://www.metacritic.com/movie/scent-of-a-woman/details,"Al Pacino won his first Best Actor Oscar for his brilliant portrayal of an overbearing, blind retired Lieutenant Colonel who hires a young guardian (O'Donnell), to assist him. It's a heart-wrenching and heartwarming tale of opposites attracting when they embark on a wild weekend trip that will change the lives of both men forever.  (Universal)",['USA'],['English'],['Drama'],59
Unforgiven,1992,DIRECTING,TRUE,https://www.metacritic.com/movie/unforgiven/details,"In this Academy Award winning western, Eastwood and Freeman are down-on-their-luck outlaws who pick up their guns one last time in order to collect a bounty offered by the vengeful prostitutes of remote Big Whiskey, Wyoming.",['USA'],['English'],"['Drama', 'Crime', 'Western']",85
A Few Good Men,1992,BEST PICTURE,FALSE,https://www.metacritic.com/movie/a-few-good-men/details,"One man is dead. Two are accused of murder. The entire Marine Corps is on trial. Hollywood heavyweights Cruise, Nicholson and Moore ignite the screen in Rob Reiner's acclaimed drama about the dangerous difference between following orders and following one's conscience. (Columbia TriStar)",['USA'],['English'],"['Drama', 'Mystery', 'Thriller', 'Crime']",62
In the Name of the Father,1993,DIRECTING,FALSE,https://www.metacritic.com/movie/in-the-name-of-the-father/details,Academy Award winner Daniel Day-Lewis gives an impassioned performance in this riveting drama that mirrors one man's 15-year struggle and ultimate triumph over a terrible injustice.  [Universal Studios],"['UK', 'Ireland']",['English'],"['Biography', 'Drama']",84
The Piano,1993,DIRECTING,FALSE,https://www.metacritic.com/movie/the-piano/details,"A seemingly mute woman (Hunter) is sent to New Zealand together with her daughter and her beloved piano, for an arranged marriage.","['France', 'Australia', 'New Zealand']","['English', 'British Sign Language', 'Maori']","['Drama', 'Romance']",89
The Remains of the Day,1993,DIRECTING,FALSE,https://www.metacritic.com/movie/the-remains-of-the-day/details,"Set just prior to World War II, this film focuses on the butler (Hopkins) in an English country home.","['USA', 'UK']","['English', 'German', 'French']","['Drama', 'Romance']",84
Schindler's List,1993,DIRECTING,TRUE,https://www.metacritic.com/movie/schindlers-list/details,Steven Spielberg's epic drama tells the compelling true story of German businessman Oskar Schindler (Neeson) who comes to Nazi-occupied Poland looking for economic prosperity and leaves as a savior. (History in Film),['USA'],"['English', 'German', 'Polish', 'Hebrew']","['Biography', 'Drama', 'History', 'War']",94
Short Cuts,1993,DIRECTING,FALSE,https://www.metacritic.com/movie/short-cuts/details,"Using the short stories of Raymond Carver as inspiration, Robert Altman revisits the formula of his 1975 film ""Nashville,"" portraying various interlocking stories set against the backdrop of contemporary middle-class Los Angeles.",['USA'],['English'],"['Drama', 'Comedy']",79
The Fugitive,1993,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-fugitive/details,"Adapted from the popular 1960s television, this is the story of Dr. Richard Kimble (Ford), who has been falsely accused and convicted of his wife's murder.",['USA'],"['English', 'Spanish', 'Polish']","['Action', 'Drama', 'Mystery', 'Thriller', 'Crime']",87
Forrest Gump,1994,DIRECTING,TRUE,https://www.metacritic.com/movie/forrest-gump/details,A sweeping look at thirty tumultuous years of American history seen through the eyes of the charmed simpleton Forrest Gump (Tom Hanks).,['USA'],['English'],"['Drama', 'Romance']",82
Pulp Fiction,1994,DIRECTING,FALSE,https://www.metacritic.com/movie/pulp-fiction/details,Several inter-locking stories of crime and intrigue form a temporal mosaic set in the Los Angeles underworld.,['USA'],"['English', 'French', 'Spanish']","['Drama', 'Thriller', 'Crime']",94
Quiz Show,1994,DIRECTING,FALSE,https://www.metacritic.com/movie/quiz-show/details,"This fact-based film tells the story behind the quiz show scandal of the 1950s, focusing on ""Twenty-One"" champion Charles Van Doren (Fiennes). ",['USA'],['English'],"['Drama', 'History']",92
Red,1994,DIRECTING,FALSE,https://www.metacritic.com/movie/red-1969/details,None,['GB'],['English'],['Drama'],None
Four Weddings and a Funeral,1994,BEST PICTURE,FALSE,https://www.metacritic.com/movie/four-weddings-and-a-funeral/details,A confirmed British bachelor (Grant) meets the perfect woman (MacDowell) at a friend's wedding. ,['UK'],"['English', 'British Sign Language']","['Drama', 'Comedy', 'Romance']",81
The Shawshank Redemption,1994,BEST PICTURE,FALSE,https://www.metacritic.com/movie/the-shawshank-redemption/details,"Wrongly convicted, Andy Dufresne (Tim Robbins) is sentenced to two consecutive life terms in in Maine's Shawshank prison for the murders of his wife and her lover.  Set in the 1940's, the film shows how Andy learns to get by in the brutal confines of prison, even earning the respect of his fellow inmates, most notably the longtime convict ""Red"" Redding (Morgan Freeman).",['USA'],['English'],"['Drama', 'Crime']",80
